"KKID","KKMC","FBDX","KKTP","SSDL","DLID","KKWZDZ","SSJGID","SSJG","BZZT","SBLX","X","Y","KKLX","CSSBBH","DDMS","SSXQ","JKFS","KKZY","BSFW","JJDS","SGDW","JSSJ","YSSJ","ZBQ","JSZT","QTSB","BZ","DYLYD","YDYDJL","DYLX","WLJRFS","WLTGS","YWLJRDJL","DLKD","LMCZ","CDS","RJTLL","YWFJDCD","YWXRD","FJDCDKD","LKID","SBZT","UPDATE_TIME","EAST","SOUTH","WEST","NORTH","HIS_SBZT","HIS_EAST","HIS_SOUTH","HIS_WEST","HIS_NORTH","CLOUD_ID","TOLLGATENO","DWSSQY","DWZT","QDFS","QDDBH","QDQBMS","JGZT","SFNRGJJH","FXS","DWPMT","DWPMTMS","DXXSJT","DXXSJTMS","NXBSJT","NXBSJTMS","XXDSJT","XXDSJTMS","BXNSJT","BXNSJTMS","ISDELFLG","JGSB"
"9000006","欢乐大道工业二路","","","","","","420111000000","洪山大队","1","2","114.395350355097","30.60015118552195","2","","","洪山大队","","","","","","","","","","","","","","","","","","","","","","","","","420100000000027081","0","2015/6/24 11:14:43","1","","1","","","","","","","1006","0272013JY00004","3","","","","","","","2","","","","","","","","","","","1",""
"9000007","欢乐大道工业二路人行过街","","","","","","420111000000","洪山大队","1","2","114.40056535509698","30.601252185521947","2","","","洪山大队","","","","","","","","","","","","","","","","","","","","","","","","","420100000000027082","0","2015/6/24 11:14:43","1","","1","","","","","","","1007","0272013JY00005","3","","","","","","","2","","","","","","","","","","","1",""
"9000008","欢乐大道工业四路","","","","","","420111000000","洪山大队","1","2","114.40581035509699","30.601604185521946","2","","","洪山大队","","","","","","","","","","","","","","","","","","","","","","","","","420100000000027083","0","2015/6/24 11:14:43","1","","1","","","","","","","1008","0272013JY00006","3","0","","","","","","2","","","","","","","","","","","1",""
"420100000000000292","体育路烈士街","","","","","","420106000000","武昌大队","1","2","114.297587355097","30.53916118552195","2","","","武昌大队","","","","","","","","","","","","","","","","","","","","","","","","","420100000000000558","0","2015/6/24 11:14:43","","1","","","","","","","","115","0272012ZM12353","2","4","信号机","","","","2","1","","","","","","","","","","","1",""
"420100120000000131","三环线光谷大道立交1.5KMLF","","","","","","420118000000","东湖高新大队","1","1","114.41788135509696","30.46721818552195","1","","","东湖高新大队","","","","","","","","","","","","","","","","","","","","","","","","","420100120000000122","1","2015/6/24 11:14:43","","","","","","","","","","262","0272012LF12100","5","","","","","","2","2","","","","","","","","","","","1",""
"420100120000000128","三环线欢乐大道立交_北1KMLF","","","","","","420111000000","洪山大队","1","1","114.427377355097","30.59377418552195","1","","","洪山大队","","","","","","","","","","","","","","","","","","","","","","","","","420100120000000118","0","2015/6/24 11:14:43","","1","","1","","","","","","259","0272012LF12102","1","0","","","","","","2","","","","","","","","","","","1",""
"420100120000000115","马沧湖路动物园路以南200米LF","","","","","","420105000000","汉阳大队","1","1","114.24259135509697","30.54639618552195","1","","","汉阳大队","","","","","","","","","","","","","","","","","","","","","","","","","0272012LF12142","0","2015/6/24 11:14:43","","1","","","","","","","","247","0272012LF12142","2","0","平安城市","","","","","1","","","","","","","","","","","1",""
"420100120000000109","珞瑜东路三环线_西500M_进城LF","","","","","","420118000000","东湖高新大队","1","1","114.44789735509698","30.513046185521943","1","","","东湖高新大队","","","","","","","","","","","","","","","","","","","","","","","","","420100120000000096","0","2015/6/24 11:14:43","","","1","","","","","","","242","0272012LF12140","3","0","红绿灯取电","","","","","1","","","","","","","","","","","1",""
"420100120000000106","解放大道新世界酒店（至青年路）LF","","","","","","420104000000","硚口大队","1","1","114.25969735509699","30.58212318552195","1","","","硚口大队","","A","","","","","","","","","","","","","","","","","","","","","","","420100120000000093","0","2015/6/24 11:14:43","1","","","","","","","","","240","0272012LF12118","2","0","","","","","","1","","","","","","","","","","","1",""
"420100120000000123","解放大道解放公园东LF","","","","","","420102000000","江岸大队","1","1","114.29947435509699","30.60946218552195","1","","","江岸大队","","A","","","","","","","","","","","","","","","","","","","","","","","420100120000000089","0","2015/6/24 11:14:43","","1","","1","","","","","","255","0272012LF12114","1","3 ","","","","","","2","","","","","","","","","","","1",""
"420100120000000065","新华路_建设大道路口","","","","","","420103000000","江汉大队","1","2","114.26632735509699","30.598824185521955","2","","","江汉大队","","","","","","","","","","","","","","","","","","","","","","","","","420100120000000059","1","2015/6/24 11:14:43","","","","","","","","","","205","12036","2","","","","","","","2","","","","","","","","","","","1",""
"420100120000000051","建设大道江大路","","","","","","420102000000","江岸大队","1","2","114.29054035509701","30.619437185521942","2","","","江岸大队","","","","","","","","","","","","","","","","","","","","","","","","","420100120000000045","1","2015/6/24 11:14:43","","","","","","","","","","1116","12022","2","0","","","","","","2","","","","","","","","","","","1",""
"420100120000000039","澳门路惠济路路口","","","","","","420102000000","江岸大队","1","2","114.28219535509699","30.607760185521954","2","","","江岸大队","","","","","","","","","","","","","","","","","","","","","","","","","420100120000000033","1","2015/6/24 11:14:43","","","","","","","","","","1117","12010","2","3 ","","","","","","3","","","","","","","","","","","1",""
"420100000000000218","中南路中南二路口","","","","","","420111000000","洪山大队","0","2","114.32862335509698","30.542301185521953","2","","","洪山大队","","","","","","","","","","","","","","","","","","","","","","","","","420100000000000205","1","2015/6/24 11:14:43","","","","","","","","","","1118","11123","2","2","","","","","","3","","","","","","","","","","","0",""
"420100000000000264","公正路沙湖果批","","","","","","420106000000","武昌大队","1","2","114.328550355097","30.558309185521942","2","","","武昌大队","","","","","","","","","","","","","","","","","","","","","","","","","420100000000000232","1","2015/6/24 11:14:43","","","","","","","","","","1120","11150","2","3 ","","","","","","2","","","","","","","","","","","1",""
"0272011TS10001","卓北路_广卓路TS","","","","","","420111000000","洪山大队","1","2","114.36920035509699","30.52950718552195","2","","","洪山大队","","","","","","","","","","","","","","","","","","","","","","","","","","0","2015/6/24 11:14:43","","1","","1","","","","","","570","0272011TS10001","2","0","信号机取电","","","","2","2","","","","","","","","","","","1",""
"0272014bk10009","珞瑜东路_三环线_西500M_出城bk","","","","","","420111000000","洪山大队","1","1","114.44482735509699","30.512463185521952","1","","","洪山大队","","","","","","","","","","","","","","","","","","","","","","","","","0272014bk10009","0","2015/6/24 11:14:43","1","","","","","","","","","1168","0272014bk10009","","","","","","","","1","upload/20141210/20141210111109luoyudonglu.png","","","","","","","","","","1",""
"TidC0391420112000000","金山大道吴中路","","","","","","420112000000","东西湖大队","1","2","114.150437355097","30.636005185521945","2","","","东西湖大队","","","","","","","","","","","","","","","","","","","","","","","","","C0391420112000000","0","2015/6/24 11:14:43","1","","1","","","","","","","388","10048","4","0","","","","","","2","","","upload/20150411/20150411152331d.jpg","","","","upload/20150411/20150411152335x.jpg","","","","1",""
"TidC0390420112000000","金山大道东吴大道路口","","","","","","420112000000","东西湖大队","1","2","114.114333355097","30.628009185521954","2","","","东西湖大队","","","","","","","","","","","","","","","","","","","","","","","","","C0390420112000000","0","2015/6/24 11:14:43","","","","1","","","","","","387","10047","4","0","","","","","","2","","","","","upload/20150411/20150411152149n.jpg","","","","upload/20150411/20150411152139b.jpg","","1",""
"420100120000000137","珞狮南路_三环线_北300M_进城LF","","","","","","420111000000","洪山大队","1","1","114.32370935509701","30.462413185521953","1","","","洪山大队","","","","","","","","","","","","","","","","","","","","","","","","","420100120000000127","0","2015/6/24 11:14:43","","1","","","","","","","","268","0272012LF12133","","0","","","","","","1","","","","","","","","","","","1",""
"420100000000000241","黄孝河路解放公园路","","","","","","420102000000","江岸大队","1","2","114.280655355097","30.61313218552195","2","","","江岸大队","","","","","","","","","","","","","","","","","","","","","","","","","420100000000000345","0","2015/6/24 11:14:43","1","1","1","","","","","","","68","0272012HY12013","1","0","信号机","","","","2","3","upload/20140910102738/13黄孝河路解放公园路.jpg","","","","","","","","","","1",""
"420100000000000277","中南二路民主路","","","","","","420106000000","武昌大队","1","2","114.31855835509698","30.54638018552195","2","","","武昌大队","","","","","","","","","","","","","","","","","","","","","","","","","420100000000000510","0","2015/6/24 11:14:43","1","","","","","","","","","101","0272012ZM12311","2","0","信号机","","","","2","2","","","","","","","","","","","1",""
"0272014LF14021","发展大道振兴三路东附近LF","","","","","","420104000000","硚口大队","1","1","114.23717435509698","30.61105818552195","1","","","硚口大队","","","","","","","","","","","","","","","","","","","","","","","","","","1","2015/6/24 11:14:43","","","","","","","","","","1014","0272014LF14021","","0","诱导屏取电","","","","","2","upload/20140930162100/振兴三卡口.jpg","","upload/20140930162241/DSCN4468.JPG","","","","upload/20140930162241/DSCN4469.JPG","","","","1","交换机，光收发器"
"420100000000000356","京汉大道_前进一路","","","","","","420103000000","江汉大队","1","2","114.274802355097","30.583934185521947","2","","","江汉大队","","A","","","","","","","","","","","","","","","","","","","","","","","420100000000000353","0","2015/6/24 11:14:43","","1","","1","","","","","","146","0272012HY12020","1","0","信号机","","","","2","2","upload/20140910103751/20京汉大道前进一路.jpg","","","","","","","","","","1",""
"420100000000000284","体育路辛亥革命博物馆","","","","","","420106000000","武昌大队","1","2","114.29756535509698","30.53914818552195","2","","","武昌大队","","","","","","","","","","","","","","","","","","","","","","","","","420100000000000518","0","2015/6/24 11:14:43","","1","","","","","","","","108","0272012ZM12317","2","0","信号机","","","","2","1","","","","","","","","","","","1",""
"420100000000000246","解放大道蓝天","","","","","","420104000000","硚口大队","1","2","114.24947335509698","30.58023918552195","2","","","硚口大队","","A","","","","","","","","","","","","","","","","","","","","","","","420100000000000351","0","2015/6/24 11:14:43","1","","1","","","","","","","73","0272012HY12018","1","0","信号机","","","","2","2","upload/20140910104506/18解放大道蓝天.jpg","","","","","","","","","","1",""
"420100120000000096","光谷大道黄龙山南路LF","","","","","","420118000000","东湖高新大队","1","1","114.41471435509697","30.469270185521946","1","","","东湖高新大队","","","","","","","","","","","","","","","","","","","","","","","","","420100120000000084","0","2015/6/24 11:14:43","","1","","1","","","","","","230","0272012LF12143","3","0","","","","","","2","","","","","","","","","","","1",""
"420100120000000098","后湖大道全民健身中心LF","","","","","","420102000000","江岸大队","1","1","114.28005135509698","30.642826185521947","1","","","江岸大队","","","","","","","","","","","","","","","","","","","","","","","","","420100120000000086","0","2015/6/24 11:14:43","1","","1","","","","","","","232","0272012LF12146","3","0","","","","","","2","","","","","","","","","","","1",""
"420100120000000142","武汉绕城高速阳逻大桥北端LF","","","","","","420130000000","高管大队","1","1","114.56549135509698","30.64113218552195","1","","","高管大队","","","","","","","","","","","","","","","","","","","","","","","","","420100120000000131","0","2015/6/24 11:14:43","","1","","1","","","","","","272","0272012LF12153","4","","","","","","","2","","","","","","","","","","","1",""
